step,episode,ep_return_raw,ep_return_shaped,ep_len,loss,q_mean,epsilon,replay_size
195838,916,30.0,3.0,147,0.0030579688027501106,1.3754386901855469,0.8237458,50000
195946,917,10.0,1.0,108,0.0014955061487853527,1.5653271675109863,0.8236486,50000
195995,918,0.0,0.0,49,0.006892373785376549,1.3808279037475586,0.8236045,50000
196134,919,20.0,2.0,139,0.004292530007660389,1.3717707395553589,0.8234794,50000
196235,920,50.0,5.0,101,0.007203185465186834,1.5584300756454468,0.8233885,50000
196287,921,10.0,1.0,52,0.0035627984907478094,1.5211453437805176,0.8233417000000001,50000
196382,922,20.0,2.0,95,0.0027249916456639767,1.3283274173736572,0.8232562,50000
196463,923,0.0,0.0,81,0.0035188542678952217,1.3575711250305176,0.8231833,50000
196767,924,30.0,3.0,304,0.0030066175386309624,1.3699121475219727,0.8229097,50000
196855,925,20.0,2.0,88,0.0038955030031502247,1.6343271732330322,0.8228305,50000
197146,926,60.0,6.0,291,0.005801594816148281,1.5509198904037476,0.8225686,50000
197399,927,40.0,4.0,253,0.02681698650121689,1.3429665565490723,0.8223409,50000
197603,928,30.0,3.0,204,0.00648331455886364,1.3591305017471313,0.8221573,50000
197726,929,20.0,2.0,123,0.006084001623094082,1.5310475826263428,0.8220466,50000
198037,930,60.0,6.0,311,0.004102196544408798,1.3955516815185547,0.8217667,50000
198177,931,30.0,3.0,140,0.003694460028782487,1.5032596588134766,0.8216407,50000
198366,932,50.0,5.0,189,0.0020429096184670925,1.45634925365448,0.8214706,50000
198417,933,10.0,1.0,51,0.0020904974080622196,1.3890538215637207,0.8214247,50000
198553,934,20.0,2.0,136,0.005793191026896238,1.392027735710144,0.8213022999999999,50000
198759,935,30.0,3.0,206,0.002888571470975876,1.5163938999176025,0.8211169,50000
198899,936,20.0,2.0,140,0.0037287857849150896,1.5520046949386597,0.8209909,50000
198956,937,0.0,0.0,57,0.002920467872172594,1.5836409330368042,0.8209396,50000
199177,938,50.0,5.0,221,0.005600478034466505,1.5493271350860596,0.8207407,50000
200061,939,80.0,8.0,884,0.010683923959732056,1.6175448894500732,0.8199451,50000
200433,940,100.0,10.0,372,0.007243235595524311,1.4305903911590576,0.8196103,50000
200484,941,10.0,1.0,51,0.01366396714001894,1.4013569355010986,0.8195644,50000
200930,942,120.0,12.0,446,0.0072464169934391975,1.3576912879943848,0.819163,50000
201213,943,50.0,5.0,283,0.007213287986814976,1.5800471305847168,0.8189083,50000
201386,944,60.0,6.0,173,0.006461868993937969,1.47355318069458,0.8187526,50000
201542,945,40.0,4.0,156,0.004509225487709045,1.5737807750701904,0.8186122,50000
201791,946,40.0,4.0,249,0.005870868917554617,1.3601369857788086,0.8183881,50000
202044,947,80.0,8.0,253,0.003796135541051626,1.323014497756958,0.8181604,50000
202259,948,60.0,6.0,215,0.0070534879341721535,1.5909793376922607,0.8179669,50000
202479,949,30.0,3.0,220,0.005833369679749012,1.428555965423584,0.8177689,50000
202561,950,10.0,1.0,82,0.021292898803949356,1.598376750946045,0.8176951,50000
203066,951,90.0,9.0,505,0.007479254622012377,1.3905296325683594,0.8172406,50000
203116,952,10.0,1.0,50,0.003758801380172372,1.558253288269043,0.8171956,50000
203302,953,30.0,3.0,186,0.009307188913226128,1.4077410697937012,0.8170282,50000
203539,954,70.0,7.0,237,0.007268515415489674,1.4585716724395752,0.8168149,50000
203715,955,10.0,1.0,176,0.003951631020754576,1.5235261917114258,0.8166565,50000
204197,956,80.0,8.0,482,0.006203064229339361,1.5330243110656738,0.8162227,50000
204962,957,130.0,13.0,765,0.009535564109683037,1.5627403259277344,0.8155342,50000
205051,958,30.0,3.0,89,0.005244052037596703,1.5071313381195068,0.8154541,50000
205130,959,10.0,1.0,79,0.009798377752304077,1.509851098060608,0.815383,50000
205239,960,30.0,3.0,109,0.0046770935878157616,1.6776580810546875,0.8152849,50000
205295,961,0.0,0.0,56,0.002691609086468816,1.5693490505218506,0.8152345,50000
205486,962,30.0,3.0,191,0.0074419183656573296,1.4277067184448242,0.8150626,50000
205597,963,20.0,2.0,111,0.0027694767341017723,1.3920471668243408,0.8149626999999999,50000
205686,964,20.0,2.0,89,0.004120449535548687,1.421582818031311,0.8148826,50000
206299,965,130.0,13.0,613,0.004018367268145084,1.4500384330749512,0.8143309,50000
206666,966,140.0,14.0,367,0.002897508442401886,1.5636823177337646,0.8140006,50000
206758,967,10.0,1.0,92,0.009203529916703701,1.4752278327941895,0.8139178,50000
206866,968,10.0,1.0,108,0.004147904459387064,1.4859788417816162,0.8138206,50000
206947,969,10.0,1.0,81,0.0061129252426326275,1.4693400859832764,0.8137477,50000
206996,970,10.0,1.0,49,0.009407016448676586,1.5508759021759033,0.8137036,50000
207107,971,20.0,2.0,111,0.0054852599278092384,1.4577045440673828,0.8136037,50000
207158,972,10.0,1.0,51,0.023525413125753403,1.5610606670379639,0.8135578,50000
207519,973,60.0,6.0,361,0.0026111493352800608,1.4849655628204346,0.8132329,50000
208270,974,160.0,16.0,751,0.0020298983436077833,1.4919060468673706,0.812557,50000
208318,975,10.0,1.0,48,0.003515580203384161,1.4658725261688232,0.8125138,50000
208401,976,0.0,0.0,83,0.006418727338314056,1.5362857580184937,0.8124391,50000
208525,977,30.0,3.0,124,0.005411338061094284,1.4841374158859253,0.8123275,50000
208573,978,10.0,1.0,48,0.0015751303872093558,1.2816683053970337,0.8122843,50000
208656,979,10.0,1.0,83,0.004649750888347626,1.5777814388275146,0.8122096,50000
208737,980,10.0,1.0,81,0.0023477314971387386,1.572172999382019,0.8121366999999999,50000
208834,981,20.0,2.0,97,0.003417546395212412,1.4514954090118408,0.8120494,50000
208882,982,10.0,1.0,48,0.004974934738129377,1.4742882251739502,0.8120062,50000
209135,983,50.0,5.0,253,0.002886866917833686,1.4577826261520386,0.8117785,50000
209674,984,110.0,11.0,539,0.0024676185566931963,1.3653557300567627,0.8112934,50000
209954,985,40.0,4.0,280,0.005871100351214409,1.4404411315917969,0.8110414,50000
210006,986,10.0,1.0,52,0.020437493920326233,1.7074037790298462,0.8109946,50000
210772,987,220.0,20.0,766,0.010180680081248283,1.5716532468795776,0.8103052,50000
210821,988,10.0,1.0,49,0.007433847524225712,1.5634479522705078,0.8102611,50000
210898,989,10.0,1.0,77,0.008531508967280388,1.4768829345703125,0.8101918,50000
211114,990,40.0,4.0,216,0.015971511602401733,1.8389071226119995,0.8099974,50000
211169,991,0.0,0.0,55,0.005262674763798714,1.447355031967163,0.8099479,50000
211408,992,50.0,5.0,239,0.012594455853104591,1.8808141946792603,0.8097327999999999,50000
211494,993,20.0,2.0,86,0.0037753749638795853,1.6123130321502686,0.8096554,50000
211858,994,50.0,5.0,364,0.006769227795302868,1.6073380708694458,0.8093278,50000
211946,995,0.0,0.0,88,0.006672779098153114,1.4060043096542358,0.8092486,50000
212027,996,10.0,1.0,81,0.010311583988368511,1.3825817108154297,0.8091756999999999,50000
212106,997,0.0,0.0,79,0.00761073362082243,1.7060381174087524,0.8091046,50000
212252,998,20.0,2.0,146,0.011638293042778969,1.4604836702346802,0.8089732000000001,50000
212338,999,0.0,0.0,86,0.006141727790236473,1.7933530807495117,0.8088957999999999,50000
212385,1000,0.0,0.0,47,0.0051017459481954575,1.5079199075698853,0.8088535,50000
212480,1001,20.0,2.0,95,0.005870983935892582,1.5657343864440918,0.8087679999999999,50000
212558,1002,30.0,3.0,78,0.004594112746417522,1.5088605880737305,0.8086978,50000
212814,1003,60.0,6.0,256,0.007753215730190277,1.524517297744751,0.8084674000000001,50000
212896,1004,20.0,2.0,82,0.010131165385246277,1.5270771980285645,0.8083936,50000
213002,1005,0.0,0.0,106,0.003449075622484088,1.5361549854278564,0.8082982,50000
213365,1006,80.0,8.0,363,0.006173963658511639,1.5766209363937378,0.8079715000000001,50000
213475,1007,10.0,1.0,110,0.00486505962908268,1.6120147705078125,0.8078725,50000
213555,1008,10.0,1.0,80,0.006936828605830669,1.52750825881958,0.8078005,50000
213645,1009,30.0,3.0,90,0.0033484792802482843,1.5627411603927612,0.8077195,50000
213695,1010,10.0,1.0,50,0.00470327865332365,1.6703314781188965,0.8076745,50000
213746,1011,10.0,1.0,51,0.003414193168282509,1.5812397003173828,0.8076286,50000
213840,1012,20.0,2.0,94,0.010724890045821667,1.3468568325042725,0.807544,50000
214032,1013,70.0,7.0,192,0.005327187944203615,1.6810203790664673,0.8073712,50000
214239,1014,10.0,1.0,207,0.015692949295043945,1.6214797496795654,0.8071849,50000
214381,1015,40.0,4.0,142,0.00921061635017395,1.6598186492919922,0.8070571,50000
214435,1016,0.0,0.0,54,0.005716593470424414,1.627372145652771,0.8070085,50000
214588,1017,20.0,2.0,153,0.005588772241026163,1.3102854490280151,0.8068708,50000
214694,1018,30.0,3.0,106,0.006564080249518156,1.4977123737335205,0.8067754,50000
214962,1019,60.0,6.0,268,0.004602173808962107,1.516439437866211,0.8065342,50000
215074,1020,10.0,1.0,112,0.005714357830584049,1.605269432067871,0.8064334,50000
215438,1021,80.0,8.0,364,0.0032918103970587254,1.484007477760315,0.8061058,50000
215831,1022,80.0,8.0,393,0.00972121674567461,1.5956964492797852,0.8057521,50000
216481,1023,90.0,9.0,650,0.00206424156203866,1.5678377151489258,0.8051671,50000
216701,1024,60.0,6.0,220,0.0035835483577102423,1.6087360382080078,0.8049691,50000
216804,1025,30.0,3.0,103,0.0029104845598340034,1.6732580661773682,0.8048763999999999,50000
216917,1026,20.0,2.0,113,0.010222798213362694,1.622731328010559,0.8047747000000001,50000
217000,1027,20.0,2.0,83,0.0029684058390557766,1.4860918521881104,0.8047,50000
217077,1028,10.0,1.0,77,0.006603509187698364,1.5932421684265137,0.8046307,50000
217248,1029,20.0,2.0,171,0.002771498169749975,1.605870246887207,0.8044768,50000
217301,1030,10.0,1.0,53,0.0030660058837383986,1.5115885734558105,0.8044291,50000
217380,1031,20.0,2.0,79,0.0051805791445076466,1.5365771055221558,0.804358,50000
217461,1032,10.0,1.0,81,0.005057870410382748,1.5921056270599365,0.8042851,50000
217562,1033,40.0,4.0,101,0.001982719637453556,1.4035413265228271,0.8041942,50000
217674,1034,10.0,1.0,112,0.003880727104842663,1.4750604629516602,0.8040934,50000
217814,1035,10.0,1.0,140,0.0030169652309268713,1.4697561264038086,0.8039674,50000
218047,1036,50.0,5.0,233,0.01727411150932312,1.4565410614013672,0.8037577,50000
218094,1037,0.0,0.0,47,0.0034928929526358843,1.540366768836975,0.8037154,50000
218203,1038,30.0,3.0,109,0.002900374587625265,1.3660624027252197,0.8036173,50000
218292,1039,20.0,2.0,89,0.003092179773375392,1.46028470993042,0.8035372,50000
218385,1040,10.0,1.0,93,0.0030854186043143272,1.648233413696289,0.8034535,50000
218434,1041,10.0,1.0,49,0.0020572426728904247,1.4585239887237549,0.8034094,50000
218515,1042,10.0,1.0,81,0.003835830371826887,1.5685466527938843,0.8033365,50000
218959,1043,110.0,11.0,444,0.005146103445440531,1.528088092803955,0.8029369,50000
219008,1044,10.0,1.0,49,0.002954772673547268,1.511950135231018,0.8028928,50000
219151,1045,20.0,2.0,143,0.002563479822129011,1.4976551532745361,0.8027641,50000
219203,1046,10.0,1.0,52,0.0035837036557495594,1.6196532249450684,0.8027173,50000
219354,1047,30.0,3.0,151,0.0011619653087109327,1.621867060661316,0.8025814,50000
219513,1048,50.0,5.0,159,0.0033149037044495344,1.5687580108642578,0.8024382999999999,50000
219566,1049,0.0,0.0,53,0.0035820147022604942,1.6220433712005615,0.8023906,50000
220134,1050,110.0,11.0,568,0.018052421510219574,1.5879228115081787,0.8018794,50000
220355,1051,50.0,5.0,221,0.021672699600458145,1.8672912120819092,0.8016805,50000
220617,1052,70.0,7.0,262,0.008015545085072517,1.64883553981781,0.8014447,50000
221063,1053,90.0,9.0,446,0.005856154952198267,1.780930995941162,0.8010433,50000
221150,1054,10.0,1.0,87,0.009138401597738266,1.6594328880310059,0.8009649999999999,50000
221337,1055,20.0,2.0,187,0.010001610033214092,1.7532496452331543,0.8007967,50000
221496,1056,30.0,3.0,159,0.0030878474935889244,1.5399231910705566,0.8006536,50000
221546,1057,10.0,1.0,50,0.0166887566447258,1.5430817604064941,0.8006086,50000
221597,1058,10.0,1.0,51,0.003569711232557893,1.8537291288375854,0.8005627,50000
221776,1059,50.0,5.0,179,0.00530429370701313,1.6731024980545044,0.8004016,50000
222468,1060,160.0,16.0,692,0.006576826795935631,1.5304512977600098,0.7997788,50000
222920,1061,100.0,10.0,452,0.002869695657864213,1.56128990650177,0.799372,50000
222971,1062,0.0,0.0,51,0.004183549899607897,1.4069370031356812,0.7993261,50000
223137,1063,30.0,3.0,166,0.004721750970929861,1.4872156381607056,0.7991767,50000
223489,1064,90.0,9.0,352,0.005385568831115961,1.699310541152954,0.7988599000000001,50000
223641,1065,50.0,5.0,152,0.0023920924868434668,1.7934787273406982,0.7987231,50000
223693,1066,10.0,1.0,52,0.008661724627017975,1.5201284885406494,0.7986763,50000
223819,1067,40.0,4.0,126,0.0017878575017675757,1.6877100467681885,0.7985629,50000
223872,1068,10.0,1.0,53,0.0029678000137209892,1.4955435991287231,0.7985152,50000
223926,1069,10.0,1.0,54,0.0028194794431328773,1.5242242813110352,0.7984666,50000
223975,1070,10.0,1.0,49,0.0023123035207390785,1.6135380268096924,0.7984225,50000
224085,1071,20.0,2.0,110,0.00628998689353466,1.80697500705719,0.7983235,50000
224140,1072,10.0,1.0,55,0.005796099081635475,1.520151138305664,0.7982739999999999,50000
224254,1073,20.0,2.0,114,0.005357882007956505,1.7633683681488037,0.7981714,50000
224393,1074,50.0,5.0,139,0.005917034111917019,1.6758536100387573,0.7980463,50000
224540,1075,20.0,2.0,147,0.009405514225363731,1.488642692565918,0.797914,50000
224686,1076,10.0,1.0,146,0.005353887099772692,1.6912238597869873,0.7977826,50000
224768,1077,10.0,1.0,82,0.004296419210731983,1.649301290512085,0.7977088,50000
224871,1078,30.0,3.0,103,0.0020100907422602177,1.6637520790100098,0.7976160999999999,50000
225078,1079,60.0,6.0,207,0.0058104353956878185,1.5940662622451782,0.7974298,50000
225364,1080,80.0,8.0,286,0.0027971116360276937,1.742297887802124,0.7971724,50000
225555,1081,30.0,3.0,191,0.010682186111807823,1.6291615962982178,0.7970005,50000
225730,1082,30.0,3.0,175,0.0032793120481073856,1.523269534111023,0.796843,50000
225914,1083,30.0,3.0,184,0.004411534406244755,1.5755691528320312,0.7966774,50000
226067,1084,30.0,3.0,153,0.003662331961095333,1.8496843576431274,0.7965397000000001,50000
226116,1085,10.0,1.0,49,0.002751891501247883,1.5788519382476807,0.7964956,50000
226201,1086,10.0,1.0,85,0.005643144249916077,1.3822855949401855,0.7964191,50000
226594,1087,80.0,8.0,393,0.004982611630111933,1.565152645111084,0.7960654,50000
226674,1088,10.0,1.0,80,0.004862746223807335,1.5383466482162476,0.7959934,50000
226757,1089,10.0,1.0,83,0.0013422053307294846,1.423577070236206,0.7959187,50000
227126,1090,110.0,11.0,369,0.003406835487112403,1.633814811706543,0.7955866,50000
227174,1091,10.0,1.0,48,0.008584985509514809,1.5576245784759521,0.7955434,50000
227383,1092,50.0,5.0,209,0.0016032911371439695,1.4472565650939941,0.7953553,50000
227506,1093,20.0,2.0,123,0.009806381538510323,1.6533427238464355,0.7952446,50000
227600,1094,50.0,5.0,94,0.0033343154937028885,1.6268614530563354,0.79516,50000
227727,1095,20.0,2.0,127,0.003248625434935093,1.5601462125778198,0.7950457,50000
228088,1096,80.0,8.0,361,0.0032339158933609724,1.395316243171692,0.7947208,50000
228147,1097,0.0,0.0,59,0.00575574766844511,1.5298441648483276,0.7946677,50000
228232,1098,0.0,0.0,85,0.0019003807101398706,1.730458378791809,0.7945911999999999,50000
228596,1099,110.0,11.0,364,0.0026715414132922888,1.6135481595993042,0.7942636000000001,50000
228834,1100,70.0,7.0,238,0.001867207232862711,1.5687434673309326,0.7940494,50000
228892,1101,10.0,1.0,58,0.006409347057342529,1.7360563278198242,0.7939972,50000
229950,1102,265.0,23.0,1058,0.004054334480315447,1.7127563953399658,0.793045,50000
230077,1103,20.0,2.0,127,0.008031835779547691,1.6891546249389648,0.7929307,50000
230249,1104,20.0,2.0,172,0.013334868475794792,1.6981422901153564,0.7927759,50000
230298,1105,10.0,1.0,49,0.018227064982056618,1.6289517879486084,0.7927318,50000
230721,1106,90.0,9.0,423,0.00904568750411272,1.662987470626831,0.7923511,50000
230773,1107,10.0,1.0,52,0.009858385659754276,1.681171178817749,0.7923043,50000
230821,1108,10.0,1.0,48,0.010249000042676926,1.771470546722412,0.7922610999999999,50000
230869,1109,10.0,1.0,48,0.008239989168941975,1.8285605907440186,0.7922179,50000
230992,1110,30.0,3.0,123,0.006375732831656933,1.73860502243042,0.7921072,50000
231207,1111,40.0,4.0,215,0.006569594144821167,1.7567973136901855,0.7919137,50000
231445,1112,40.0,4.0,238,0.0051076412200927734,1.830880880355835,0.7916995,50000
231896,1113,110.0,11.0,451,0.00415473897010088,1.6648101806640625,0.7912936,50000
232644,1114,100.0,10.0,748,0.007148653268814087,1.744856595993042,0.7906204,50000
233233,1115,90.0,9.0,589,0.003409039229154587,1.6315441131591797,0.7900903,50000
233758,1116,100.0,10.0,525,0.007942416705191135,1.7717759609222412,0.7896178,50000
233809,1117,10.0,1.0,51,0.004604480694979429,1.7145538330078125,0.7895719,50000
234080,1118,50.0,5.0,271,0.003109600394964218,1.6342512369155884,0.789328,50000
234249,1119,40.0,4.0,169,0.002592958975583315,1.730782389640808,0.7891759,50000
234404,1120,20.0,2.0,155,0.006865167524665594,1.421955943107605,0.7890364,50000
234667,1121,60.0,6.0,263,0.005356349050998688,1.7156314849853516,0.7887997,50000
234753,1122,10.0,1.0,86,0.009340232238173485,1.7381970882415771,0.7887223,50000
234803,1123,10.0,1.0,50,0.0038460465148091316,1.7697389125823975,0.7886773,50000
235178,1124,60.0,6.0,375,0.00780847854912281,1.6956899166107178,0.7883398,50000
235261,1125,10.0,1.0,83,0.013584613800048828,1.652198076248169,0.7882651,50000
235387,1126,10.0,1.0,126,0.003972414880990982,1.6404452323913574,0.7881517,50000
235635,1127,40.0,4.0,248,0.002731416141614318,1.6241495609283447,0.7879285,50000
235800,1128,10.0,1.0,165,0.005171207711100578,1.5684537887573242,0.7877799999999999,50000
236197,1129,100.0,10.0,397,0.003977468237280846,1.9109301567077637,0.7874227,50000
236356,1130,40.0,4.0,159,0.002341387327760458,1.6387124061584473,0.7872796,50000
236734,1131,40.0,4.0,378,0.0028505451045930386,1.558091402053833,0.7869394,50000
236873,1132,30.0,3.0,139,0.005176006816327572,1.6557040214538574,0.7868143,50000
236925,1133,10.0,1.0,52,0.004065119661390781,1.43402099609375,0.7867675000000001,50000
237010,1134,10.0,1.0,85,0.005526654422283173,1.7458205223083496,0.786691,50000
237148,1135,40.0,4.0,138,0.005014678929001093,1.669365406036377,0.7865668,50000
237634,1136,80.0,8.0,486,0.006025170441716909,1.8656493425369263,0.7861294,50000
237721,1137,10.0,1.0,87,0.0071511524729430676,1.7892425060272217,0.7860511,50000
237800,1138,10.0,1.0,79,0.0015527007635682821,1.6942875385284424,0.78598,50000
238099,1139,50.0,5.0,299,0.004218915943056345,1.6829478740692139,0.7857109,50000
238181,1140,20.0,2.0,82,0.004212285857647657,1.9032483100891113,0.7856371,50000
238292,1141,10.0,1.0,111,0.007073580753058195,1.5576834678649902,0.7855372,50000
238343,1142,0.0,0.0,51,0.001701472094282508,1.653205156326294,0.7854913,50000
238581,1143,30.0,3.0,238,0.002458883449435234,1.6924693584442139,0.7852771000000001,50000
238662,1144,0.0,0.0,81,0.003042613621801138,1.7109630107879639,0.7852042,50000
